quintile,states,mean_effect,mean_score,family,feature_count,target_variant,alpha,scheme,budget
1,128,0.171875,-0.14251864681087129,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.1
2,128,-0.15625,-0.05393798595457658,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.1
3,128,-0.03125,0.042017189748809226,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.1
4,128,-0.1328125,0.22426765810366253,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.1
0,128,0.0390625,-0.26727388662038654,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.2
1,128,0.171875,-0.14251864681087129,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.2
2,128,-0.15625,-0.05393798595457658,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.2
3,128,-0.03125,0.042017189748809226,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.2
4,128,-0.1328125,0.22426765810366253,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.2
0,128,0.0390625,-0.26727388662038654,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.3
1,128,0.171875,-0.14251864681087129,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.3
2,128,-0.15625,-0.05393798595457658,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.3
3,128,-0.03125,0.042017189748809226,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.3
4,128,-0.1328125,0.22426765810366253,oracle_context_only,92,direct_grounded,0.01,leave_one_level,0.3
0,128,0.0390625,-0.2670661814791591,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.1
1,128,0.171875,-0.14229122080850798,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.1
2,128,-0.15625,-0.053839601972771337,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.1
3,128,-0.03125,0.041917530273370245,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.1
4,128,-0.1328125,0.22420115216366027,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.1
0,128,0.0390625,-0.2670661814791591,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.2
1,128,0.171875,-0.14229122080850798,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.2
2,128,-0.15625,-0.053839601972771337,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.2
3,128,-0.03125,0.041917530273370245,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.2
4,128,-0.1328125,0.22420115216366027,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.2
0,128,0.0390625,-0.2670661814791591,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.3
1,128,0.171875,-0.14229122080850798,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.3
2,128,-0.15625,-0.053839601972771337,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.3
3,128,-0.03125,0.041917530273370245,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.3
4,128,-0.1328125,0.22420115216366027,oracle_context_only,92,direct_grounded,0.1,leave_one_level,0.3
0,128,0.0390625,-0.26507479767280395,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.1
1,128,0.171875,-0.14020752095815753,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.1
2,128,-0.15625,-0.05293757453779526,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.1
3,128,-0.03125,0.04100692781376491,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.1
4,128,-0.1328125,0.22333614056277581,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.1
0,128,0.0390625,-0.26507479767280395,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.2
1,128,0.171875,-0.14020752095815753,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.2
2,128,-0.15625,-0.05293757453779526,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.2
3,128,-0.03125,0.04100692781376491,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.2
4,128,-0.1328125,0.22333614056277581,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.2
0,128,0.0390625,-0.26507479767280395,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.3
1,128,0.171875,-0.14020752095815753,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.3
2,128,-0.15625,-0.05293757453779526,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.3
3,128,-0.03125,0.04100692781376491,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.3
4,128,-0.1328125,0.22333614056277581,oracle_context_only,92,direct_grounded,1.0,leave_one_level,0.3
0,128,0.046875,-0.2512999872553842,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.1
1,128,0.1484375,-0.12908286878577083,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.1
2,128,-0.140625,-0.050219540570920755,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.1
3,128,-0.03125,0.03885352097739652,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.1
4,128,-0.1328125,0.2080605630452916,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.1
0,128,0.046875,-0.2512999872553842,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.2
1,128,0.1484375,-0.12908286878577083,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.2
2,128,-0.140625,-0.050219540570920755,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.2
3,128,-0.03125,0.03885352097739652,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.2
4,128,-0.1328125,0.2080605630452916,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.2
0,128,0.046875,-0.2512999872553842,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.3
1,128,0.1484375,-0.12908286878577083,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.3
2,128,-0.140625,-0.050219540570920755,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.3
3,128,-0.03125,0.03885352097739652,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.3
4,128,-0.1328125,0.2080605630452916,oracle_context_only,92,direct_grounded,10.0,leave_one_level,0.3
0,128,0.0859375,-0.24053402863086318,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.1
1,128,0.125,-0.11793544897534593,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.1
2,128,-0.140625,-0.03239990088641864,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.1
3,128,-0.140625,0.014958841778612108,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.1
4,128,-0.0390625,0.1573224447417284,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.1
0,128,0.0859375,-0.24053402863086318,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.2
1,128,0.125,-0.11793544897534593,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.2
2,128,-0.140625,-0.03239990088641864,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.2
3,128,-0.140625,0.014958841778612108,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.2
4,128,-0.0390625,0.1573224447417284,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.2
0,128,0.0859375,-0.24053402863086318,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.3
1,128,0.125,-0.11793544897534593,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.3
2,128,-0.140625,-0.03239990088641864,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.3
3,128,-0.140625,0.014958841778612108,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.3
4,128,-0.0390625,0.1573224447417284,oracle_context_only,92,ridge_potential_success,0.01,leave_one_level,0.3
0,128,0.0859375,-0.24027248873501816,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.1
1,128,0.125,-0.11775572479635324,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.1
2,128,-0.15625,-0.032368459042679265,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.1
3,128,-0.125,0.015058611836311946,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.1
4,128,-0.0390625,0.15782928478724872,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.1
0,128,0.0859375,-0.24027248873501816,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.2
1,128,0.125,-0.11775572479635324,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.2
2,128,-0.15625,-0.032368459042679265,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.2
3,128,-0.125,0.015058611836311946,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.2
4,128,-0.0390625,0.15782928478724872,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.2
0,128,0.0859375,-0.24027248873501816,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.3
1,128,0.125,-0.11775572479635324,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.3
2,128,-0.15625,-0.032368459042679265,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.3
3,128,-0.125,0.015058611836311946,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.3
4,128,-0.0390625,0.15782928478724872,oracle_context_only,92,ridge_potential_success,0.1,leave_one_level,0.3
0,128,0.0859375,-0.23779488752513056,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.1
1,128,0.125,-0.11610014556666658,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.1
2,128,-0.15625,-0.03232885860635458,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.1
3,128,-0.125,0.016225567260199344,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.1
4,128,-0.0390625,0.16253741148901474,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.1
0,128,0.0859375,-0.23779488752513056,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.2
1,128,0.125,-0.11610014556666658,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.2
2,128,-0.15625,-0.03232885860635458,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.2
3,128,-0.125,0.016225567260199344,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.2
4,128,-0.0390625,0.16253741148901474,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.2
0,128,0.0859375,-0.23779488752513056,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.3
1,128,0.125,-0.11610014556666658,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.3
2,128,-0.15625,-0.03232885860635458,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.3
3,128,-0.125,0.016225567260199344,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.3
4,128,-0.0390625,0.16253741148901474,oracle_context_only,92,ridge_potential_success,1.0,leave_one_level,0.3
0,128,0.0625,-0.22423388784618214,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.1
1,128,0.0859375,-0.10639459833812177,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.1
2,128,-0.0625,-0.027262541246775254,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.1
3,128,-0.15625,0.03319018888244554,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.1
4,128,-0.0390625,0.1769012278576195,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.1
0,128,0.0625,-0.22423388784618214,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.2
1,128,0.0859375,-0.10639459833812177,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.2
2,128,-0.0625,-0.027262541246775254,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.2
3,128,-0.15625,0.03319018888244554,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.2
4,128,-0.0390625,0.1769012278576195,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.2
0,128,0.0625,-0.22423388784618214,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.3
1,128,0.0859375,-0.10639459833812177,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.3
2,128,-0.0625,-0.027262541246775254,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.3
3,128,-0.15625,0.03319018888244554,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.3
4,128,-0.0390625,0.1769012278576195,oracle_context_only,92,ridge_potential_success,10.0,leave_one_level,0.3
0,128,-0.03125,-0.29218093398854744,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.1
1,128,0.0859375,-0.14446012730998303,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.1
2,128,0.046875,-0.020612369779268055,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.1
3,128,-0.1796875,0.11559338230631631,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.1
4,128,-0.03125,0.24711798232436027,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.1
0,128,-0.03125,-0.29218093398854744,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.2
1,128,0.0859375,-0.14446012730998303,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.2
2,128,0.046875,-0.020612369779268055,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.2
3,128,-0.1796875,0.11559338230631631,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.2
4,128,-0.03125,0.24711798232436027,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.2
0,128,-0.03125,-0.29218093398854744,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.3
1,128,0.0859375,-0.14446012730998303,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.3
2,128,0.046875,-0.020612369779268055,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.3
3,128,-0.1796875,0.11559338230631631,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.3
4,128,-0.03125,0.24711798232436027,oracle_context_only,92,direct_success,0.01,leave_one_cell,0.3
0,128,-0.03125,-0.29213017190075297,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.1
1,128,0.0859375,-0.14389457757939317,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.1
2,128,0.046875,-0.020594216182773205,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.1
3,128,-0.1796875,0.11553921033241549,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.1
4,128,-0.03125,0.2471679150558791,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.1
0,128,-0.03125,-0.29213017190075297,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.2
1,128,0.0859375,-0.14389457757939317,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.2
2,128,0.046875,-0.020594216182773205,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.2
3,128,-0.1796875,0.11553921033241549,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.2
4,128,-0.03125,0.2471679150558791,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.2
0,128,-0.03125,-0.29213017190075297,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.3
1,128,0.0859375,-0.14389457757939317,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.3
2,128,0.046875,-0.020594216182773205,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.3
3,128,-0.1796875,0.11553921033241549,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.3
4,128,-0.03125,0.2471679150558791,oracle_context_only,92,direct_success,0.1,leave_one_cell,0.3
0,128,-0.03125,-0.29140065968185297,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.1
1,128,0.0859375,-0.13862038676985744,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.1
2,128,0.046875,-0.02038976555936579,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.1
3,128,-0.1796875,0.11490321378043362,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.1
4,128,-0.03125,0.2474422644425528,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.1
0,128,-0.03125,-0.29140065968185297,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.2
1,128,0.0859375,-0.13862038676985744,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.2
2,128,0.046875,-0.02038976555936579,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.2
3,128,-0.1796875,0.11490321378043362,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.2
4,128,-0.03125,0.2474422644425528,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.2
0,128,-0.03125,-0.29140065968185297,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.3
1,128,0.0859375,-0.13862038676985744,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.3
2,128,0.046875,-0.02038976555936579,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.3
3,128,-0.1796875,0.11490321378043362,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.3
4,128,-0.03125,0.2474422644425528,oracle_context_only,92,direct_success,1.0,leave_one_cell,0.3
0,128,-0.0546875,-0.27677542268025396,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.1
1,128,0.140625,-0.11651636426162654,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.1
2,128,0.0234375,-0.012880208497477973,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.1
3,128,-0.0546875,0.10483789989964597,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.1
4,128,-0.1640625,0.24521807428299625,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.1
0,128,-0.0546875,-0.27677542268025396,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.2
1,128,0.140625,-0.11651636426162654,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.2
2,128,0.0234375,-0.012880208497477973,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.2
3,128,-0.0546875,0.10483789989964597,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.2
4,128,-0.1640625,0.24521807428299625,oracle_context_only,92,direct_success,10.0,leave_one_cell,0.2
